source_dataset,job_title,job_title_norm,career_family,organization,city_standard,region,sector,economic_activity,organization_size,experience_years,entry_level_flag,salary_sar,vacancies,posting_date_hijri
jadarat_recent,مهندس كهربائي تقني,مهندس كهربايي تقني,Engineering,شركة مانع مشبب للمقاولات,الدمام,,القطاع الخاص,,,,,,2,08/04/1447
jadarat_recent,مهندس مواد,مهندس مواد,Engineering,شركة مانع مشبب للمقاولات,الدمام,,القطاع الخاص,,,,,,1,08/04/1447
jadarat_recent,مراسل,مراسل,Other,شركة شنب للخدمات اللوجستية,العزيزية,,القطاع الخاص,,,,,,10,08/04/1447
jadarat_recent,مدير إدارة مشاريع,مدير اداره مشاريع,Other,شركة دلتا للتسويق,جدة,,القطاع الخاص,,,,,,1,08/04/1447
jadarat_recent,فني أجهزة طبية,فني اجهزه طبيه,Other,شركة سراكو شركة شخص واحد,الجبيل,,القطاع الخاص,,,,,,1,08/04/1447
jadarat_recent,فني عمليات تقنية معلومات,فني عمليات تقنيه معلومات,Technology,شركة مسا البيئة للمقاولات,الدمام,,القطاع الخاص,,,,,,2,08/04/1447
jadarat_recent,سائق سيارة خاص,سايق سياره خاص,Other,شركة مجموعة المجال العربي,الرياض,,القطاع الخاص,,,,,,20,08/04/1447
jadarat_recent,معلم حضانة,معلم حضانه,Education,مركز حديقة الكرز ضيافة الأطفال الأهلية,الظهران,,القطاع الخاص,,,,,,1,08/04/1447
jadarat_recent,كهربائي سيارات,كهربايي سيارات,Other,مؤسسة درين للمقاولات,الرياض,,القطاع الخاص,,,,,,1,08/04/1447
jadarat_recent,فني ميكانيكي معدات زراعية,فني ميكانيكي معدات زراعيه,Other,شركه سفاري,جيزان,,القطاع الخاص,,,,,,1,08/04/1447
jadarat_recent,صيدلي,صيدلي,Healthcare,مجمع عيادات طب الصفوة الطبي,الرياض,,القطاع الخاص,,,,,,1,08/04/1447
jadarat_recent,مدرس لغة أجنبية,مدرس لغه اجنبيه,Other,المعهد العالي للتقنيات الورقية والصناعية,جدة,,القطاع الخاص,,,,,,2,08/04/1447
jadarat_recent,مساعد إداري,مساعد اداري,Administration & Support,مؤسسة كلودورا,جدة,,القطاع الخاص,,,,,,30,08/04/1447
jadarat_recent,معالج صحة فم وأسنان,معالج صحه فم واسنان,Healthcare,شركة ميرال للعيادات الطبية,الرياض,,القطاع الخاص,,,,,,2,07/04/1447
jadarat_recent,مراقب خدمات حج وعمرة,مراقب خدمات حج وعمره,Other,شركة توكيل للخدمات التجارية,مكة المكرمة,,القطاع الخاص,,,,,,100,07/04/1447
jadarat_recent,مندوب مبيعات,مندوب مبيعات,Sales & Marketing,شركه مصنع النسيج العربي,الدوادمي,,القطاع الخاص,,,,,,2,07/04/1447
jadarat_recent,فني كهربائي تمديدات كهربائية,فني كهربايي تمديدات كهرباييه,Other,شركة شلفا لإدارة المرافق,ينبع,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,فني إلكتروني أجهزة بث وإرسال تلفزيوني,فني الكتروني اجهزه بث وارسال تلفزيوني,Other,شركة الحبيب للتجارة والتعهدات التجارية المحدودة,القطيف,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,عامل فرز منتجات,عامل فرز منتجات,Other,شركة الرائد لصناعات الألمنيوم,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,وسيط عقاري,وسيط عقاري,Other,شركة مكتسبات العقاريه,الرياض,,القطاع الخاص,,,,,,2,07/04/1447
jadarat_recent,مشرف تنظيف وتدبير,مشرف تنظيف وتدبير,Other,شركة الحبيب للتجارة والتعهدات التجارية المحدودة,القطيف,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,حارس أمن,حارس امن,Other,الشركه السريعه الدوليه للبتروكيماويات المحدوده شركة شخص واحد,جدة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,فني كهروميكانيك,فني كهروميكانيك,Other,شركة سراكو شركة شخص واحد,بقيق,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,أخصائي إداري,اخصايي اداري,Administration & Support,شركة مستودع أركان الطبية للتجارة,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,طبيب تقويم أسنان ووجه وفكين,طبيب تقويم اسنان ووجه وفكين,Healthcare,مجمع ابتسامة زون لطب الاسنان,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,أخصائي تسويق,اخصايي تسويق,Sales & Marketing,مؤسسة مكنون الابداع للمقاولات العامة,جدة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,فني كهربائي تمديدات كهربائية,فني كهربايي تمديدات كهرباييه,Other,شركة عبدالرحمن عثمان محمد العثمان وشريكه,مكة المكرمة,,القطاع الخاص,,,,,,10,07/04/1447
jadarat_recent,فني كهربائي أنظمة حماية كهربائية,فني كهربايي انظمه حمايه كهرباييه,Other,شركة الحبيب للتجارة والتعهدات التجارية المحدودة,القطيف,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,أخصائي عمليات موارد بشرية,اخصايي عمليات موارد بشريه,Human Resources,شركة وتد العربية,جدة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,إداري مواقع إلكترونية,اداري مواقع الكترونيه,Administration & Support,المصنع السعودي لبودرةالسليكا فرع شركةحمدمحمدالدريس وشركاه للصناعةوالتعدين,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,فني صيانة ميكانيكية,فني صيانه ميكانيكيه,Other,شركة الحبيب للتجارة والتعهدات التجارية المحدودة,القطيف,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,مهندس ميكانيكي,مهندس ميكانيكي,Engineering,فرع الشركة العربية لدعم وتأهيل المباني المحدوده,جدة,,القطاع الخاص,,,,,,2,07/04/1447
jadarat_recent,فني تمريض,فني تمريض,Healthcare,شركة مجمع هجر الطبي العام,الهفوف,,القطاع الخاص,,,,,,10,07/04/1447
jadarat_recent,مهندس مدني,مهندس مدني,Engineering,شركة الواكد للمقاولات,جدة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,فني تدفئة وتهوية وتكييف,فني تدفيه وتهويه وتكييف,Other,شركة الحبيب للتجارة والتعهدات التجارية المحدودة,القطيف,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,فني اطفاء,فني اطفاء,Other,شركة الحبيب للتجارة والتعهدات التجارية المحدودة,القطيف,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,فني شبكات اتصالات,فني شبكات اتصالات,Technology,شركة الحبيب للتجارة والتعهدات التجارية المحدودة,القطيف,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,أخصائي إداري,اخصايي اداري,Administration & Support,شركة أمن وسلامه للمقاولات,الرياض,,القطاع الخاص,,,,,,2,07/04/1447
jadarat_recent,أخصائي عمليات موارد بشرية,اخصايي عمليات موارد بشريه,Human Resources,شركة المكيال السعودي للاستشارات الهندسية شركة مهنية شخص واحد,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,مهندس إدارة مشاريع,مهندس اداره مشاريع,Engineering,شركة ابعاد فنية للمقاولات,الرياض,,القطاع الخاص,,,,,,2,07/04/1447
jadarat_recent,مهندس ميكانيكي,مهندس ميكانيكي,Engineering,شركة الأتقان الدائم للمقاولات (شركة شخص واحد),الخرج,,القطاع الخاص,,,,,,6,07/04/1447
jadarat_recent,أخصائي عمليات موارد بشرية,اخصايي عمليات موارد بشريه,Human Resources,الشركه العامه المتميزه للمشروعات الفنيه تيبكو,المدينة المنورة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,حارس أمن,حارس امن,Other,شركة الحبيب للتجارة والتعهدات التجارية المحدودة,القطيف,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,أخصائي تسويق,اخصايي تسويق,Sales & Marketing,صالون قصر مضاوي للتزيين النسائي,الرياض,,القطاع الخاص,,,,,,2,07/04/1447
jadarat_recent,مهندس ضبط وتحكم في الجودة,مهندس ضبط وتحكم في الجوده,Engineering,شركة شلفا لإدارة المرافق,ينبع,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,أخصائي جودة,اخصايي جوده,Operations & Supply Chain,شركة تطوير الأيدي العاملة للاستقدام مساهمة مقفلة,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,موظف استقبال فندق,موظف استقبال فندق,Administration & Support,منتجع شاطيء الغروب للترفية,الخبر,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,أخصائي مشتريات,اخصايي مشتريات,Operations & Supply Chain,مؤسسة الانشاءات وخدمات الطرق للمقاولات العامه لصاحبها/حمد عب,الدمام,,القطاع الخاص,,,,,,2,07/04/1447
jadarat_recent,أخصائي تغذية,اخصايي تغذيه,Other,شركة حبيب للتجارة,حفر الباطن,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,فني كهربائي تمديدات كهربائية,فني كهربايي تمديدات كهرباييه,Other,شركة الواكد للمقاولات,جدة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,مشرف صحة وسلامة مهنية,مشرف صحه وسلامه مهنيه,Other,شركة شلفا لإدارة المرافق,حائل,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,سائق شاحنة صغيرة,سايق شاحنه صغيره,Other,شركة مساندة الوطنية للخدمات اللوجستية,جدة,,القطاع الخاص,,,,,,40,07/04/1447
jadarat_recent,أخصائي خدمة عملاء,اخصايي خدمه عملاء,Administration & Support,شركة ناس للموارد البشرية,بريدة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,مشرف تنظيف وتدبير,مشرف تنظيف وتدبير,Other,شركة الدار البيضاء للخدمات الفندقية والسياحة المحدودة,جدة,,القطاع الخاص,,,,,,3,07/04/1447
jadarat_recent,أخصائي صحة وسلامة مهنية,اخصايي صحه وسلامه مهنيه,Other,مؤسسة الانشاءات وخدمات الطرق للمقاولات العامه لصاحبها/حمد عب,الدمام,,القطاع الخاص,,,,,,4,07/04/1447
jadarat_recent,موظف استقبال,موظف استقبال,Administration & Support,شركة مطبخ ومطعم بيت الحنيذ للمأكولات الشعبية شركة شخص واحد,الرياض,,القطاع الخاص,,,,,,2,07/04/1447
jadarat_recent,فني مواد إنشائية,فني مواد انشاييه,Other,مكتب المكيال السعودي لفحص التربة والخرسانة والأساسات والمواد,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,أخصائي مبيعات,اخصايي مبيعات,Sales & Marketing,علو للمصاعد المحدودة,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,كاتب علاقات حكومية,كاتب علاقات حكوميه,Other,شركة المنقذ المبتكر لحلول الاعمال,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,مشرف صحة وسلامة مهنية,مشرف صحه وسلامه مهنيه,Other,شركة الحبيب للتجارة والتعهدات التجارية المحدودة,القطيف,,القطاع الخاص,,,,,,2,07/04/1447
jadarat_recent,مدير فرع,مدير فرع,Other,صالون قصر مضاوي للتزيين النسائي,الرياض,,القطاع الخاص,,,,,,4,07/04/1447
jadarat_recent,ميكانيكي مصاعد,ميكانيكي مصاعد,Other,شركة الحبيب للتجارة والتعهدات التجارية المحدودة,القطيف,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,أخصائي تمريض,اخصايي تمريض,Healthcare,مجمع توكير الطبي,الرياض,,القطاع الخاص,,,,,,3,07/04/1447
jadarat_recent,مشرف إنتاج,مشرف انتاج,Other,المصنع السعودي لبودرةالسليكا فرع شركةحمدمحمدالدريس وشركاه للصناعةوالتعدين,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,سكرتير,سكرتير,Administration & Support,مجمع الدرعية الطبي,الدرعية (الدرعية),,القطاع الخاص,,,,,,2,07/04/1447
jadarat_recent,أخصائي تقنية إشعاعية,اخصايي تقنيه اشعاعيه,Other,مجمع عيادات طب الصفوة الطبي,الرياض,,القطاع الخاص,,,,,,2,07/04/1447
jadarat_recent,فني هندسة ميكانيكية,فني هندسه ميكانيكيه,Engineering,شركة دار السمار للمقاولات,جدة,,القطاع الخاص,,,,,,2,07/04/1447
jadarat_recent,مدير فرع,مدير فرع,Other,شركة الحبيب للتجارة والتعهدات التجارية المحدودة,القطيف,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,فني كهربائي شبكات توزيع هوائية,فني كهربايي شبكات توزيع هواييه,Technology,شركة عبدالرحمن عثمان محمد العثمان وشريكه,مكة المكرمة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,مراقب تعديات وتسريبات مياه,مراقب تعديات وتسريبات مياه,Other,مؤسسة تحكم البناء للمقاولات العامة,جدة,,القطاع الخاص,,,,,,18,07/04/1447
jadarat_recent,اخصائي دعم فني,اخصايي دعم فني,Other,شركه مصنع الجزيره للدهانات شركة شخص واحد,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,مصمم جرافيك,مصمم جرافيك,Other,مؤسسة ذات الصيت للتسويق,الرياض,,القطاع الخاص,,,,,,3,07/04/1447
jadarat_recent,محاسب قانوني,محاسب قانوني,Technology,شركة نقاء عسير للتجارة,تنومة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,فني أشعة,فني اشعه,Healthcare,شركة بيت الطب الطبي  شركة شخص واحد,جدة,,القطاع الخاص,,,,,,50,07/04/1447
jadarat_recent,مدير تخطيط وتطوير,مدير تخطيط وتطوير,Other,شركة شلفا لإدارة المرافق,الخرج,,القطاع الخاص,,,,,,2,07/04/1447
jadarat_recent,مهندس كهربائي,مهندس كهربايي,Engineering,شركة الديار السعودية للاستشارات الهندسية مهنية,جدة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,فني تمريض,فني تمريض,Healthcare,شركة بيت الطب الطبي  شركة شخص واحد,جدة,,القطاع الخاص,,,,,,50,07/04/1447
jadarat_recent,أخصائي توظيف,اخصايي توظيف,Human Resources,شركة تمكين الدولية للأجهزة المنزلية,جدة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,مهندس تدفئة وتهوية وتكييف,مهندس تدفيه وتهويه وتكييف,Engineering,شركة الحبيب للتجارة والتعهدات التجارية المحدودة,القطيف,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,كاتب موارد بشرية,كاتب موارد بشريه,Human Resources,شركة نقاء عسير للتجارة,تنومة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,مدير مبيعات,مدير مبيعات,Sales & Marketing,مجمع توكير الطبي,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,مساعد صحي,مساعد صحي,Healthcare,شركة السامرية الطبي شركة شخص واحد,جدة,,القطاع الخاص,,,,,,5,07/04/1447
jadarat_recent,وسيط عقاري,وسيط عقاري,Other,علو للمصاعد المحدودة,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,مهندس ميكانيكي,مهندس ميكانيكي,Engineering,شركة الواكد للمقاولات,جدة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,بائع,بايع,Sales & Marketing,شركة نقوة المحدودة شركة شخص واحد,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,مأمور سنترال,مامور سنترال,Other,شركة الرائد للصناعات,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,مدير عمليات سلامة,مدير عمليات سلامه,Operations & Supply Chain,شركة الدار البيضاء للخدمات الفندقية والسياحة المحدودة,جدة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,موظف استقبال,موظف استقبال,Administration & Support,شركه الرائد العربي للصناعة والتجاره والمقاولات,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,مدير أشغال ومرافق عامة,مدير اشغال ومرافق عامه,Other,شركة سراكو شركة شخص واحد,الجبيل,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,مدير مشتريات,مدير مشتريات,Operations & Supply Chain,شركة الدار البيضاء للخدمات الفندقية والسياحة المحدودة,جدة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,مهندس معماري,مهندس معماري,Engineering,شركة ابعاد فنية للمقاولات,الرياض,,القطاع الخاص,,,,,,2,07/04/1447
jadarat_recent,مهندس الصحة والسلامة والبيئة,مهندس الصحه والسلامه والبييه,Engineering,شركة الواكد للمقاولات,جدة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,فني تدفئة وتهوية وتكييف,فني تدفيه وتهويه وتكييف,Other,شركة عبدالرحمن عثمان محمد العثمان وشريكه,مكة المكرمة,,القطاع الخاص,,,,,,12,07/04/1447
jadarat_recent,كهربائي مباني,كهربايي مباني,Other,شركة الرائد العربي للصناعات,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,أخصائي تسويق,اخصايي تسويق,Sales & Marketing,شركة تطوير الأيدي العاملة للاستقدام مساهمة مقفلة,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,فني كهروميكانيك,فني كهروميكانيك,Other,شركة سراكو شركة شخص واحد,الجبيل,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,فني مساحة,فني مساحه,Other,شركة الواكد للمقاولات,جدة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,مهندس كهربائي,مهندس كهربايي,Engineering,,الرقعي الجديدة,,القطاع الخاص,,,,,,2,07/04/1447
jadarat_recent,أخصائي مبيعات,اخصايي مبيعات,Sales & Marketing,مؤسسة تيلا التجارية,جدة,,القطاع الخاص,,,,,,2,07/04/1447
jadarat_recent,بائع,بايع,Sales & Marketing,شركة دار الأكتفاء للتجارة,المخواة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,أخصائي عمليات موارد بشرية,اخصايي عمليات موارد بشريه,Human Resources,شركة قرية الدولفين الترفيهية,الدمام,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,مهندس سلامة وصحة مهنية,مهندس سلامه وصحه مهنيه,Engineering,شركة الأتقان الدائم للمقاولات (شركة شخص واحد),الخرج,,القطاع الخاص,,,,,,5,07/04/1447
jadarat_recent,مهندس ميكانيكي,مهندس ميكانيكي,Engineering,شركة الحبيب للتجارة والتعهدات التجارية المحدودة,القطيف,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,سائق شاحنة صغيرة,سايق شاحنه صغيره,Other,مؤسسة تحكم البناء للمقاولات العامة,جدة,,القطاع الخاص,,,,,,19,07/04/1447
jadarat_recent,مدير مبيعات,مدير مبيعات,Sales & Marketing,شركة التقدم الطبي,الرياض,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,فني هندسة كهربائية,فني هندسه كهرباييه,Engineering,شركة سراكو شركة شخص واحد,بريدة,,القطاع الخاص,,,,,,1,07/04/1447
jadarat_recent,فني صيانة شبكات كهربائية,فني صيانه شبكات كهرباييه,Technology,,الرقعي الجديدة,,القطاع الخاص,,,,,,4,07/04/1447
jadarat_recent,مهندس ميكانيكي,مهندس ميكانيكي,Engineering,علو للمصاعد المحدودة,الرياض,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,مندوب مبيعات,مندوب مبيعات,Sales & Marketing,علو للمصاعد المحدودة,الرياض,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,نادل,نادل,Other,شركة المأكولات الفاخره لتقديم الوجبات,الرياض,,القطاع الخاص,,,,,,3,06/04/1447
jadarat_recent,مأمور سنترال,مامور سنترال,Other,شركة أي اند انتر برايز كي اس ايه للاتصالات شخص واحد,الرياض,,القطاع الخاص,,,,,,40,06/04/1447
jadarat_recent,فني تدفئة وتهوية وتكييف,فني تدفيه وتهويه وتكييف,Other,شركة الأتقان الدائم للمقاولات (شركة شخص واحد),جيزان,,القطاع الخاص,,,,,,2,06/04/1447
jadarat_recent,موظف استقبال فندق,موظف استقبال فندق,Administration & Support,شركة وخم للمقاولات,الرياض,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,مصمم جرافيك,مصمم جرافيك,Other,شركة المنازل الذكية المحدودة,جدة,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,فني كهربائي تمديدات كهربائية,فني كهربايي تمديدات كهرباييه,Other,شركة الهنوف للمقاولات,مكة المكرمة,,القطاع الخاص,,,,,,3,06/04/1447
jadarat_recent,فني تدفئة وتهوية وتكييف,فني تدفيه وتهويه وتكييف,Other,شركة الهنوف للمقاولات,مكة المكرمة,,القطاع الخاص,,,,,,3,06/04/1447
jadarat_recent,محاسب,محاسب,Technology,شركة عبدالرحمن عثمان محمد العثمان وشريكه,سكاكا,,القطاع الخاص,,,,,,2,06/04/1447
jadarat_recent,فني تدفئة وتهوية وتكييف,فني تدفيه وتهويه وتكييف,Other,,وادي ابن هشبل,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,فني أجهزة إلكترونية,فني اجهزه الكترونيه,Other,شركة الهنوف للمقاولات,مكة المكرمة,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,حارس أمن,حارس امن,Other,شركة الهنوف للمقاولات,مكة المكرمة,,القطاع الخاص,,,,,,2,06/04/1447
jadarat_recent,مساعد إداري,مساعد اداري,Administration & Support,شركه دار العلوم للتربيه والتعليم المحدوده,الرياض,,القطاع الخاص,,,,,,2,06/04/1447
jadarat_recent,فني هندسة ميكانيكية,فني هندسه ميكانيكيه,Engineering,شركة الهنوف للمقاولات,مكة المكرمة,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,كهربائي سيارات,كهربايي سيارات,Other,شركة الهنوف للمقاولات,مكة المكرمة,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,حارس أمن,حارس امن,Other,شركة الهنوف للمقاولات,المدينة المنورة,,القطاع الخاص,,,,,,2,06/04/1447
jadarat_recent,أخصائي صحة وسلامة مهنية,اخصايي صحه وسلامه مهنيه,Other,شركة شلفا لإدارة المرافق,اخرى,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,مبرمج تطبيقات,مبرمج تطبيقات,Technology,شركه مصنع الجزيره للدهانات شركة شخص واحد,الرياض,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,محاسب,محاسب,Technology,مكتب ادارتي الإدارية,الرياض,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,موظف صندوق محاسبة,موظف صندوق محاسبه,Technology,مؤسسة مطاعم عصيده ومرق لتقديم الوجبات,الرياض,,القطاع الخاص,,,,,,2,06/04/1447
jadarat_recent,مشغل آلات تصنيع منتجات بلاستيكية,مشغل الات تصنيع منتجات بلاستيكيه,Other,مصنع اركان الجزيرة للصناعات العسكرية,جيزان,,القطاع الخاص,,,,,,10,06/04/1447
jadarat_recent,مشرف تنظيف وتدبير,مشرف تنظيف وتدبير,Other,شركة شلفا لإدارة المرافق,اخرى,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,فني كهربائي تمديدات كهربائية,فني كهربايي تمديدات كهرباييه,Other,شركة الأتقان الدائم للمقاولات (شركة شخص واحد),الخرج,,القطاع الخاص,,,,,,2,06/04/1447
jadarat_recent,مدير إدارة مشاريع,مدير اداره مشاريع,Other,مجموعة ايوان للمقاولات,بريدة,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,مهندس معماري,مهندس معماري,Engineering,شركة المركز المعماري للاستشارات الهندسية,الرياض,,القطاع الخاص,,,,,,3,06/04/1447
jadarat_recent,أخصائي مبيعات,اخصايي مبيعات,Sales & Marketing,شركة قناديل للأثاث,الكربوس,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,معد وجبات عربة طعام,معد وجبات عربه طعام,Other,مؤسسة مطاعم عصيده ومرق لتقديم الوجبات,الرياض,,القطاع الخاص,,,,,,2,06/04/1447
jadarat_recent,مهندس مدني,مهندس مدني,Engineering,شركة الأتقان الدائم للمقاولات (شركة شخص واحد),حفر الباطن,,القطاع الخاص,,,,,,2,06/04/1447
jadarat_recent,مدرس لغة أجنبية,مدرس لغه اجنبيه,Other,معهد إيثاق للتدريب,جدة,,القطاع الخاص,,,,,,10,06/04/1447
jadarat_recent,فني شبكات اتصالات,فني شبكات اتصالات,Technology,شركة الهنوف للمقاولات,مكة المكرمة,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,مشرف صيانة,مشرف صيانه,Other,شركة لانا الطبية شركة مساهمة سعودية,الرياض,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,مدير صيانة,مدير صيانه,Other,شركة أو بي إكس,جدة,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,مدير إدارة مشاريع,مدير اداره مشاريع,Other,صيدلية زهراء عبدالله الطبية,الرياض,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,طبيب أسنان الأسرة,طبيب اسنان الاسره,Healthcare,مركز النخبة لطب الاسنان,بريدة,,القطاع الخاص,,,,,,2,06/04/1447
jadarat_recent,مدير مطعم,مدير مطعم,Other,مؤسسة مطاعم عصيده ومرق لتقديم الوجبات,الرياض,,القطاع الخاص,,,,,,1,06/04/1447
jadarat_recent,مهندس ميكانيكي,مهندس ميكانيكي,Engineering,مجموعة ايوان للمقاولات,الرياض,,القطاع الخاص,,,,,,1,05/04/1447
jadarat_recent,فني كهربائي تمديدات كهربائية,فني كهربايي تمديدات كهرباييه,Other,مجموعة ايوان للمقاولات,البكيرية,,القطاع الخاص,,,,,,1,05/04/1447
jadarat_recent,ميكانيكي تدفئة وتهوية وتكييف,ميكانيكي تدفيه وتهويه وتكييف,Other,مجموعة ايوان للمقاولات,المجمعة,,القطاع الخاص,,,,,,1,05/04/1447
jadarat_recent,فني كهربائي تمديدات كهربائية,فني كهربايي تمديدات كهرباييه,Other,مجموعة ايوان للمقاولات,المجمعة,,القطاع الخاص,,,,,,1,05/04/1447
jadarat_recent,مصمم جرافيك,مصمم جرافيك,Other,شركة إيرام المحدودة,الظهران,,القطاع الخاص,,,,,,50,03/04/1447
jadarat_recent,محلل بيانات,محلل بيانات,Data & Analytics,شركة إيرام المحدودة,الظهران,,القطاع الخاص,,,,,,50,03/04/1447
jadarat_recent,فني تدفئة وتهوية وتكييف,فني تدفيه وتهويه وتكييف,Other,شركة خدمة للصيانة والتمديدات للمقاولات المحدودة,مكة المكرمة,,القطاع الخاص,,,,,,1,03/04/1447
jadarat_recent,فني صيانة ميكانيكية,فني صيانه ميكانيكيه,Other,الشركة السعودية للخدمات المحدوده,الرياض,,القطاع الخاص,,,,,,1,03/04/1447
jadarat_recent,مهندس مدني,مهندس مدني,Engineering,شركة هوازن الجزيرة للمقاولات,شقراء,,القطاع الخاص,,,,,,2,03/04/1447
jadarat_recent,مندوب مشتريات,مندوب مشتريات,Operations & Supply Chain,شركة تلال الاديب للوقود,مكة المكرمة,,القطاع الخاص,,,,,,1,03/04/1447
jadarat_recent,مشرف صيانة,مشرف صيانه,Other,محل خبير السيارات للخدمات التجارية,الرياض,,القطاع الخاص,,,,,,1,03/04/1447
jadarat_recent,مهندس مدني,مهندس مدني,Engineering,شركة هوازن الجزيرة للمقاولات,الدرعية (الدرعية),,القطاع الخاص,,,,,,2,03/04/1447
jadarat_recent,سكرتير طبي,سكرتير طبي,Administration & Support,شركة رمز العناية الطبية,الرياض,,القطاع الخاص,,,,,,1,03/04/1447
jadarat_recent,أخصائي جودة,اخصايي جوده,Operations & Supply Chain,,مكة المكرمة,,القطاع الخاص,,,,,,1,03/04/1447
jadarat_recent,مهندس مدني,مهندس مدني,Engineering,شركة هوازن الجزيرة للمقاولات,ضرما,,القطاع الخاص,,,,,,2,03/04/1447
jadarat_recent,أخصائي تحليل مالي,اخصايي تحليل مالي,Data & Analytics,شركة إيرام المحدودة,الظهران,,القطاع الخاص,,,,,,50,03/04/1447
